db_path,table_name,test_category,query,model,AI_answer,SQL_query,failed_attempts,note,valid_efficiency_score,cell_precision,cell_recall,execution_accuracy,tuple_cardinality,tuple_constraint,tuple_order
data/categorical_simple_eng.sqlite,cars,ORDERBY-SINGLE,Show the first 5 entries ordered by Model in ascending order for the table cars,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Alfa Romeo', 2022, 'Sedan', 200, 6.0, 'Italy'], ['Audi', 2022, 'Sedan', 150, 5.7, 'Germany'], ['BMW', 2022, 'Sedan', 184, 5.6, 'Germany'], ['Dacia', 2021, 'Hatchback', 90, 5.0, 'Romania'], ['Fiat', 2023, 'City car', 118, 0.0, 'Italy']]",SELECT * FROM `cars` ORDER BY `Model` ASC LIMIT 5,0,,0.0,0.667,0.552,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,cars,ORDERBY-SINGLE,Show the first 5 entries ordered by Horsepower in ascending order for the table cars,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Clio V', 'Renault', 2021, 'Hatchback', 4.3, 'France'], ['208', 'Peugeot', 2022, 'Hatchback', 4.5, 'France'], ['Corsa', 'Opel', 2022, 'Hatchback', 4.7, 'Germany'], ['Yaris Cross', 'Toyota', 2023, 'SUV', 4.7, 'Japan'], ['Polo', 'Volkswagen', 2021, 'Hatchback', 4.8, 'Germany']]",SELECT * FROM `cars` ORDER BY `Horsepower` ASC LIMIT 5,0,,0.0,0.545,0.429,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,cars,ORDERBY-SINGLE,Show the first 5 entries ordered by Horsepower in descending order for the table cars,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Model 3', 'Tesla', 2022, 'Sedan', 0.0, 'USA', 250], ['A4', 'Audi', 2022, 'Sedan', 5.7, 'Germany', 201], ['3 Series', 'BMW', 2022, 'Sedan', 5.6, 'Germany', 248], ['XC60', 'Volvo', 2022, 'SUV', 7.1, 'Sweden', 247], ['CX-5', 'Mazda', 2021, 'SUV', 6.8, 'Japan', 187]]",SELECT * FROM `cars` ORDER BY `Horsepower` DESC LIMIT 5,0,,0.0,0.536,0.517,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,cars,ORDERBY-PROJECT,Select only the column `Brand` from `cars`. Sort it in ascending order and return the first 5 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Fiat'], ['Ford'], ['Honda'], ['Hyundai'], ['Jaguar']]",SELECT `Brand` FROM `cars` ORDER BY `Brand` ASC LIMIT 5,0,,0.0,0.2,0.2,0.0,1.0,0.2,1.0
data/categorical_simple_eng.sqlite,cars,ORDERBY-PROJECT,Select only the column `Brand` from `cars`. Sort it in descending order and return the first 5 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Volkswagen'], ['Toyota'], ['Tesla'], ['Skoda'], ['Renault']]",SELECT `Brand` FROM `cars` ORDER BY `Brand` DESC LIMIT 5,0,,0.0,0.4,0.667,0.0,1.0,0.0,1.0
data/categorical_simple_eng.sqlite,cars,ORDERBY-PROJECT,Select only the column `Model` from `cars`. Sort it in ascending order and return the first 5 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Fiat City car'], ['Fiat City car'], ['Fiat Hatchback'], ['Fiat Hatchback'], ['Fiat Sedan']]",SELECT `Model` FROM `cars` ORDER BY `Model` ASC LIMIT 5,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,cars,ORDERBY-PROJECT,Select only the column `Model` from `cars`. Sort it in descending order and return the first 5 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Volkswagen Sedan 1'], ['Volvo SUV 1'], ['Toyota SUV 1'], ['Tesla Sedan 1'], ['Subaru SUV 1']]",SELECT `Model` FROM `cars` ORDER BY `Model` DESC LIMIT 5,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,cars,ORDERBY-PROJECT,Project the Brand ordered in ascending order for the table cars and show only the first 5 entries,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Fiat', 'Panda', 2020, 'City car', 69, 4.9, 'Italy'], ['Volkswagen', 'Golf VIII', 2021, 'Sedan', 130, 5.1, 'Germany'], ['Tesla', 'Model 3', 2022, 'Sedan', 283, 0.0, 'USA'], ['Nissan', 'Qashqai', 2021, 'SUV', 140, 6.2, 'United Kingdom'], ['Peugeot', '208', 2022, 'Hatchback', 100, 4.5, 'France']]",SELECT `Brand` FROM `cars` ORDER BY `Brand` ASC LIMIT 5,0,,0.0,0.031,0.2,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,cars,ORDERBY-PROJECT,Project the Type ordered in ascending order for the table cars and show only the first 5 entries,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Golf VIII', 'Volkswagen', 2021, 130, 5.1, 'Germany', 'Non-Electric'], ['Panda', 'Fiat', 2020, 69, 4.9, 'Italy', 'Non-Electric'], ['Model 3', 'Tesla', 2022, 283, 0.0, 'USA', 'Electric'], ['Qashqai', 'Nissan', 2021, 140, 6.2, 'United Kingdom', 'Non-Electric'], ['208', 'Peugeot', 2022, 100, 4.5, 'France', 'Non-Electric']]",SELECT `Type` FROM `cars` ORDER BY `Type` ASC LIMIT 5,1,,0.0,0.0,0.0,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,monuments,ORDERBY-SINGLE,"List the top 5 rows from the table `monuments`, sorted by the column `name` in ascending order.",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Italy', 48.0, 80, 'travertine'], ['Italy', 56.7, 1173, 'marble'], ['France', 330.0, 1889, 'iron'], ['USA', 93.0, 1886, 'copper'], ['Brazil', 38.0, 1931, 'reinforced concrete']]",SELECT * FROM `monuments` ORDER BY `name` ASC LIMIT 5,0,,0.0,0.053,0.042,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,monuments,ORDERBY-SINGLE,"List the top 5 rows from the table `monuments`, sorted by the column `year_built` in ascending order.",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Great Pyramid of Giza', 'Egypt', 138.8, 'limestone', 2603], ['Stonehenge', 'United Kingdom', 4.0, 'sarsen', 2500], ['Acropolis of Athens', 'Greece', 156.0, 'marble', 447], ['Petra', 'Jordan', 40.0, 'sandstone', 500], ['Colosseum', 'Italy', 48.0, 'travertine', 70]]",SELECT * FROM `monuments` ORDER BY `year_built` ASC LIMIT 5,0,,0.0,0.64,0.64,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,monuments,ORDERBY-PROJECT,Select only the column `country` from `monuments`. Sort it in ascending order and return the first 5 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Brazil'], ['China'], ['France'], ['India'], ['Italy']]",SELECT `country` FROM `monuments` ORDER BY `country` ASC LIMIT 5,0,,0.0,0.2,0.2,0.0,1.0,0.2,1.0
data/categorical_simple_eng.sqlite,monuments,ORDERBY-PROJECT,Select only the column `height_m` from `monuments`. Sort it in descending order and return the first 5 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[828], [553], [330], [138], [108]]",SELECT `height_m` FROM `monuments` ORDER BY `height_m` DESC LIMIT 5,0,,0.0,0.4,0.4,0.0,1.0,0.4,1.0
data/categorical_simple_eng.sqlite,monuments,ORDERBY-PROJECT,Project the name ordered in ascending order for the table monuments and show only the first 5 entries,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Eiffel Tower', 'France', 330.0, 1889, 'iron'], ['Great Pyramid of Giza', 'Egypt', 138.8, -2560, 'limestone'], ['Leaning Tower of Pisa', 'Italy', 55.86, 1173, 'marble'], ['Machu Picchu', 'Peru', 2430.0, 1450, 'stone'], ['Pyramid of the Sun', 'Mexico', 65.0, 100, 'stone']]",SELECT `name` FROM `monuments` ORDER BY `name` ASC LIMIT 5,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,monuments,ORDERBY-PROJECT,Project the height_m ordered in ascending order for the table monuments and show only the first 5 entries,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[4], [6], [18], [27], [30]]",SELECT `height_m` FROM `monuments` ORDER BY `height_m` ASC LIMIT 5,0,,0.0,0.4,0.5,0.0,1.0,0.25,1.0
data/categorical_simple_eng.sqlite,monuments,ORDERBY-PROJECT,Project the year_built ordered in ascending order for the table monuments and show only the first 5 entries,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Colosseum', 70], ['Leaning Tower of Pisa', 1173], ['Statue of Liberty', 1886], ['Eiffel Tower', 1889], ['Christ the Redeemer', 1931]]",SELECT `year_built` FROM `monuments` ORDER BY `year_built` ASC LIMIT 5,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,movies,ORDERBY-SINGLE,"List the top 5 rows from the table `movies`, sorted by the column `Title` in ascending order.",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[1972, 'Francis Ford Coppola', 'Drama', 175, 3, 'The Godfather'], [1997, 'James Cameron', 'Romance', 195, 11, 'Titanic'], [1994, 'Robert Zemeckis', 'Drama', 142, 6, 'Forrest Gump'], [2003, 'Peter Jackson', 'Fantasy', 201, 11, 'The Lord of the Rings: The Return of the King'], [1994, 'Quentin Tarantino', 'Crime', 154, 1, 'Pulp Fiction']]",SELECT * FROM `movies` ORDER BY `Title` ASC LIMIT 5,0,,0.0,0.111,0.107,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,movies,ORDERBY-SINGLE,"List the top 5 rows from the table `movies`, sorted by the column `Title` in descending order.",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[2019, 'Bong Joon-ho', 'Thriller', 132, 4, 'Parasite'], [2017, 'Guillermo del Toro', 'Fantasy', 123, 4, 'The Shape of Water'], [2016, 'Damien Chazelle', 'Musical', 128, 6, 'La La Land'], [2014, 'Alejandro G. Iñárritu', 'Comedy-Drama', 119, 4, 'Birdman'], [2013, 'Steve McQueen', 'Historical', 134, 3, '12 Years a Slave']]",SELECT * FROM `movies` ORDER BY `Title` DESC LIMIT 5,0,,0.0,0.286,0.286,0.0,1.0,0.2,0.5
data/categorical_simple_eng.sqlite,movies,ORDERBY-SINGLE,Show the first 5 entries ordered by Year in ascending order for the table movies,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['The Godfather', 'Francis Ford Coppola', 'Drama', 175, 3, 1972], ['Forrest Gump', 'Robert Zemeckis', 'Drama', 142, 6, 1994], ['Pulp Fiction', 'Quentin Tarantino', 'Crime', 154, 1, 1994], ['Titanic', 'James Cameron', 'Romance', 195, 11, 1997], ['The Lord of the Rings: The Return of the King', 'Peter Jackson', 'Fantasy', 201, 11, 2003]]",SELECT * FROM `movies` ORDER BY `Year` ASC LIMIT 5,0,,0.0,0.333,0.333,0.0,1.0,0.2,0.5
data/categorical_simple_eng.sqlite,movies,ORDERBY-PROJECT,Select only the column `Duration` from `movies`. Sort it in ascending order and return the first 5 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[100], [102], [118], [119], [120]]",SELECT `Duration` FROM `movies` ORDER BY `Duration` ASC LIMIT 5,2,,0.0,0.8,0.8,0.0,1.0,0.8,1.0
data/categorical_simple_eng.sqlite,movies,ORDERBY-PROJECT,Select only the column `Title` from `movies`. Sort it in ascending order and return the first 5 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Forrest Gump'], ['Pulp Fiction'], ['The Godfather'], ['The Lord of the Rings: The Return of the King'], ['Titanic']]",SELECT `Title` FROM `movies` ORDER BY `Title` ASC LIMIT 5,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,movies,ORDERBY-PROJECT,Select only the column `Oscars won` from `movies`. Sort it in descending order and return the first 5 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[11], [11], [9], [8], [7]]",SELECT `Oscars won` FROM `movies` ORDER BY `Oscars won` DESC LIMIT 5,0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0
data/categorical_simple_eng.sqlite,movies,ORDERBY-PROJECT,Select only the column `Year` from `movies`. Sort it in ascending order and return the first 5 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[1972], [1994], [1997], [2003], [2006]]",SELECT `Year` FROM `movies` ORDER BY `Year` ASC LIMIT 5,0,,0.0,0.2,0.2,0.0,1.0,0.2,1.0
data/categorical_simple_eng.sqlite,movies,ORDERBY-PROJECT,Project the Director ordered in ascending order for the table movies and show only the first 5 entries,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Francis Ford Coppola'], ['James Cameron'], ['Robert Zemeckis'], ['Peter Jackson'], ['Quentin Tarantino']]",SELECT `Director` FROM `movies` ORDER BY `Director` ASC LIMIT 5,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,movies,ORDERBY-PROJECT,Project the Year ordered in ascending order for the table movies and show only the first 5 entries,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Casablanca', 1942], ['The Godfather', 1972], ['The Godfather Part II', 1974], ['The Silence of the Lambs', 1991], [""Schindler's List"", 1993]]",SELECT `Year` FROM `movies` ORDER BY `Year` ASC LIMIT 5,0,,0.0,0.5,1.0,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,movies,ORDERBY-PROJECT,Project the Year ordered in descending order for the table movies and show only the first 5 entries,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['The Shape of Water', 2017], ['Birdman', 2014], ['12 Years a Slave', 2013], ['Argo', 2012], ['The Artist', 2011]]",SELECT `Year` FROM `movies` ORDER BY `Year` DESC LIMIT 5,0,,0.0,0.3,0.6,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,animals,ORDERBY-SINGLE,"List the top 5 rows from the table `animals`, sorted by the column `Average weight (kg)` in descending order.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Blue whale', 'Mammal', 'Oceans', 90, 150000], ['African elephant', 'Mammal', 'African savannas', 70, 6000], ['White rhinoceros', 'Mammal', 'African savannas', 50, 3500], ['Hippopotamus', 'Mammal', 'African rivers', 40, 3000], ['Giraffe', 'Mammal', 'Savannas', 25, 2500]]",SELECT * FROM `animals` ORDER BY `Average weight (kg)` DESC LIMIT 5,0,,0.0,0.8,0.8,0.0,1.0,0.2,1.0
data/categorical_simple_eng.sqlite,animals,ORDERBY-SINGLE,"List the top 5 rows from the table `animals`, sorted by the column `Name` in ascending order.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Bird', 'Cliffs and urban areas', 15, 1.0, 'Albatross'], ['Bird', 'Antarctica', 20, 30.0, 'Antarctic Petrel'], ['Mammal', 'African savannas', 50, 2400.0, 'African Elephant'], ['Mammal', 'Arctic', 25, 450.0, 'Arctic Fox'], ['Mammal', 'Australian deserts', 23, 85.0, 'Australian Kangaroo']]",SELECT * FROM `animals` ORDER BY `Name` ASC LIMIT 5,0,,0.0,0.318,0.333,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,animals,ORDERBY-SINGLE,Show the first 5 entries ordered by Average weight (kg) in descending order for the table animals,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT * FROM `animals` ORDER BY `Average weight (kg)` DESC LIMIT 5,3,"{
  ""table_name"": ""animals"",
  ""ordered_entries"": [
    {
      ""Class"": ""Bird"",
      ""Habitat"": ""Cliffs and urban areas"",
      ""Average lifespan"": 15,
      ""Average weight (kg)"": 1.0,
      ""Name"": ""Albatross""
    },
    {
      ""Class"": ""Bird"",
      ""Habitat"": ""Antarctica"",
      ""Average lifespan"": 20,
      ""Average weight (kg)"": 30.0,
      ""Name"": ""Antarctic Petrel""
    },
    {
      ""Class"": ""Mammal"",
      ""Habitat"": ""African savannas"",
      ""Average lifespan"": 50,
      ""Average weight (kg)"": 2400.0,
      ""Name"": ""African Elephant""
    },
    {
      ""Class"": ""Mammal"",
      ""Habitat"": ""Arctic"",
      ""Average lifespan"": 25,
      ""Average weight (kg)"": 450.0,
      ""Name"": ""Arctic Fox""
    },
    {
      ""Class"": ""Mammal"",
      ""Habitat"": ""Australian deserts"",
      ""Average lifespan"": 23,
      ""Average weight (kg)"": 85.0,
      ""Name"": ""Australian Kangaroo""
    }
  ]
}",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/categorical_simple_eng.sqlite,animals,ORDERBY-PROJECT,Select only the column `Name` from `animals`. Sort it in ascending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Albatross'], ['Alligator'], ['Arctic Fox'], ['Australian Magpie'], ['Ball Python']]",SELECT `Name` FROM `animals` ORDER BY `Name` ASC LIMIT 5,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,animals,ORDERBY-PROJECT,Select only the column `Average lifespan` from `animals`. Sort it in descending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[80], [70], [60], [50], [45]]",SELECT `Average lifespan` FROM `animals` ORDER BY `Average lifespan` DESC LIMIT 5,1,,0.0,0.2,0.333,0.0,1.0,0.0,1.0
data/categorical_simple_eng.sqlite,animals,ORDERBY-PROJECT,Select only the column `Average weight (kg)` from `animals`. Sort it in ascending order and return the first 5 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT `Average weight (kg)` FROM `animals` ORDER BY `Average weight (kg)` ASC LIMIT 5,3,"{
  ""table_name"": ""animals"",
  ""ordered_entries"": [
    {
      ""Average lifespan"": 80
    },
    {
      ""Average lifespan"": 70
    },
    {
      ""Average lifespan"": 60
    },
    {
      ""Average lifespan"": 50
    },
    {
      ""Average lifespan"": 45
    }
  ]
}",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/categorical_simple_eng.sqlite,animals,ORDERBY-PROJECT,Project the Name ordered in ascending order for the table animals and show only the first 5 entries,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['African Elephant', 'Mammal', 'African savannas', 70, 6000.0], ['Cheetah', 'Mammal', 'Savannas', 14, 190.0], ['Nile Crocodile', 'Reptile', 'Rivers and lakes', 70, 500.0], ['Golden Eagle', 'Bird', 'Mountains', 25, 6.0], ['Penguin', 'Bird', 'Antarctica', 20, 30.0]]",SELECT `Name` FROM `animals` ORDER BY `Name` ASC LIMIT 5,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,animals,ORDERBY-PROJECT,Project the Name ordered in descending order for the table animals and show only the first 5 entries,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT `Name` FROM `animals` ORDER BY `Name` DESC LIMIT 5,3,"```
{
  ""table_name"": ""animals"",
  ""ordered_entries"": [
    {
      ""Name"": ""African Elephant"",
      ""Class"": ""Mammal"",
      ""Habitat"": ""African savannas"",
      ""Average lifespan"": 70,
      ""Average weight (kg)"": 6000.0
    },
    {
      ""Name"": ""Cheetah"",
      ""Class"": ""Mammal"",
      ""Habitat"": ""Savannas"",
      ""Average lifespan"": 14,
      ""Average weight (kg)"": 190.0
    },
    {
      ""Name"": ""Nile Crocodile"",
      ""Class"": ""Reptile"",
      ""Habitat"": ""Rivers and lakes"",
      ""Average lifespan"": 70,
      ""Average weight (kg)"": 500.0
    },
    {
      ""Name"": ""Golden Eagle"",
      ""Class"": ""Bird"",
      ""Habitat"": ""Mountains"",
      ""Average lifespan"": 25,
      ""Average weight (kg)"": 6.0
    },
    {
      ""Name"": ""Penguin"",
      ""Class"": ""Bird"",
      ""Habitat"": ""Antarctica"",
      ""Average lifespan"": 20,
      ""Average weight (kg)"": 30.0
    }
  ]
}
```",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/categorical_simple_eng.sqlite,cars,ORDERBY-SINGLE,"List the top 5 rows from the table `cars`, sorted by the column `Model` in descending order.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Volvo', 2022, 'SUV', 250, 7.1, 'Sweden', 'None'], ['Volkswagen', 2021, 'Hatchback', 95, 4.8, 'Germany', 'None'], ['Toyota', 2022, 'City car', 72, 4.8, 'Czech Republic', 'None'], ['Tesla', 2022, 'Sedan', 283, 0.0, 'USA', 'None'], ['Renault', 2021, 'Hatchback', 90, 4.3, 'France', 'None']]",SELECT * FROM `cars` ORDER BY `Model` DESC LIMIT 5,1,,0.0,0.385,0.357,0.0,1.0,0.0,0.5
data/categorical_simple_eng.sqlite,cars,ORDERBY-SINGLE,"List the top 5 rows from the table `cars`, sorted by the column `Horsepower` in ascending order.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Model 3', 'Tesla', 2022, 'Sedan', 0.0, 'USA', 258], ['500e', 'Fiat', 2023, 'City car', 0.0, 'Italy', 294], ['EQA', 'Mercedes-Benz', 2023, 'SUV', 0.0, 'Germany', 312], ['Leaf', 'Nissan', 2022, 'Hatchback', 0.0, 'Japan', 320], ['Outlander PHEV', 'Mitsubishi', 2021, 'SUV', 2.0, 'Japan', 332]]",SELECT * FROM `cars` ORDER BY `Horsepower` ASC LIMIT 5,0,,0.0,0.25,0.25,0.0,1.0,0.0,0.5
